trail_id,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews
10001611,5.3662,15771.532,821.7408,7,loop,1,4.5,15
10365515,5.2865,5954.558,152.7048,1,out and back,1,4.5,12
10033735,5.2553,32669.602,126.7968,1,point to point,2,4,16
10272324,5.2533,14805.928,728.7768,5,out and back,1,4.5,13
10030435,5.2229,1448.406,23.7744,1,out and back,1,3.5,30
10042844,5.2172,81593.538,680.9232,3,point to point,1,4,14
10254743,5.1985,321.868,2.7432,1,out and back,1,4,23
10020415,4.953,40394.434,259.9944,3,point to point,1,4,10
10256929,4.9113,1287.472,17.9832,1,out and back,1,3.5,11
10303895,4.8756,6276.426,124.968,1,out and back,2,4,20
10004613,4.83,6920.162,82.9056,1,out and back,1,4,14
10007733,4.7965,20116.75,1136.904,5,out and back,2,4,6
10030441,4.7528,106860.176,1176.8328,1,point to point,1,4.5,10
10035296,4.6914,17702.74,586.74,5,point to point,1,4,9
10012743,4.5351,19312.08,736.7016,3,out and back,1,4.5,5
10305566,4.4824,3057.746,28.956,1,loop,1,4.5,11
10271763,4.4373,24461.968,1292.9616,5,loop,2,4,6
10254719,4.3986,1126.538,20.7264,1,out and back,2,4,9
10008676,4.2245,3862.416,74.9808,1,out and back,1,4,9
10442528,4.1763,27519.714,1121.9688,7,loop,3,5,5
10025117,4.1264,50855.144,854.964,3,point to point,1,4,4
10012793,3.9706,4506.152,149.9616,3,out and back,2,3.5,10
10271334,3.9617,13518.456,934.8216,5,loop,2,4.5,4
10244279,3.9061,12230.984,118.872,1,out and back,1,3.5,6
10251074,3.8202,23657.298,246.888,1,out and back,1,3.5,7
10236196,3.7962,804.67,3.9624,1,out and back,2,3,12
10004310,3.7941,804.67,10.9728,1,loop,2,3.5,8
10015206,3.5822,13679.39,391.9728,5,out and back,1,4,6
10257255,3.5574,321.868,1.8288,1,loop,2,3.5,6
10271336,3.4552,20116.75,1003.7064,5,loop,2,5,4
10254723,3.1963,160.934,0.9144,1,loop,2,3,7
10321161,2.9974,125850.388,873.8616,3,point to point,1,3.5,2
10254742,2.8952,321.868,0,1,out and back,,2.5,8
10293517,2.7954,35244.546,1918.716,3,point to point,,5,2
10004318,2.6038,21726.09,967.74,5,loop,2,4,3
10264047,2.6001,22691.694,710.7936,5,point to point,1,4,1
10026196,2.5164,2735.878,24.9936,3,out and back,2,4,2
10014643,2.4946,29611.856,885.7488,5,out and back,1,4,1
10256928,2.4616,1287.472,27.7368,1,loop,1,3,2
10254655,2.3465,804.67,8.8392,1,loop,1,3,1
10254656,2.1046,1126.538,1.8288,1,out and back,1,3,1
10264044,2.0814,17702.74,390.7536,3,out and back,1,4,1
10305567,2.0107,2896.812,89.916,3,out and back,2,4.5,2
10305574,1.8585,21404.222,944.88,5,out and back,1,0,0
10271501,1.5279,28163.45,1085.6976,5,point to point,1,5,1
10395082,1.2965,11265.38,191.7192,1,out and back,1,0,0
10305569,1.1237,21726.09,369.7224,3,out and back,1,0,0
10485038,0.3724,23657.298,370.9416,5,out and back,1,0,0
10006571,84.6229,6598.294,492.8616,5,out and back,4,5,3903
10012464,63.6748,4988.954,186.8424,3,out and back,3,5,2332
10027395,62.5499,2896.812,62.7888,1,out and back,4,4.5,1877
10259625,52.0201,4184.284,189.8904,3,loop,4,5,1097
10014357,44.8887,1609.34,64.9224,3,out and back,3,4.5,984
10031103,44.0494,12070.05,325.8312,5,loop,3,5,1067
10018951,38.4225,11909.116,469.6968,3,loop,3,5,830
10012660,37.4735,4988.954,196.9008,3,loop,3,4.5,941
10001445,36.8536,804.67,9.7536,1,out and back,4,4.5,546
10032796,36.2363,965.604,18.8976,1,loop,3,4.5,725
10235918,35.875,8368.568,442.8744,3,loop,3,5,617
10040223,35.6908,11265.38,397.764,5,out and back,3,5,432
10112225,34.0526,482.802,23.7744,1,out and back,3,4,740
10264003,33.9931,13840.324,1268.8824,5,out and back,3,5,620
10218246,33.2792,2092.142,34.7472,1,out and back,3,4,814
10011474,33.0107,4667.086,184.7088,1,out and back,3,4,605
10009973,32.0861,2253.076,139.9032,3,loop,3,4.5,451
10011354,30.0717,4828.02,283.7688,3,out and back,3,4.5,290
10004146,30.0493,2735.878,129.8448,3,out and back,3,4.5,597
10028290,29.9949,2735.878,132.8928,3,loop,3,5,445
10041100,29.8149,2896.812,52.7304,1,out and back,3,4.5,465
10241402,29.3311,3057.746,78.9432,1,out and back,3,4.5,398
10112189,28.5314,1931.208,51.816,1,loop,2,4.5,381
10281016,26.9909,4988.954,175.8696,3,loop,3,5,261
10303153,26.1533,1770.274,24.9936,1,out and back,2,4.5,288
10033026,25.5268,1609.34,35.9664,1,out and back,3,4,532
10015413,24.6497,4667.086,213.9696,3,out and back,3,4.5,290
10383798,23.8606,3379.614,123.7488,1,out and back,3,4.5,342
10008493,23.2085,482.802,13.716,1,loop,3,4,280
10040224,23.0755,20277.684,292.9128,1,out and back,2,5,131
10035418,23.0467,18668.344,589.788,3,loop,2,5,193
10034934,22.7364,2896.812,90.8304,1,out and back,3,4.5,279
10031102,22.4857,482.802,32.9184,1,out and back,3,4.5,259
10007994,22.3872,804.67,4.8768,1,loop,3,4.5,264
10003094,22.3807,7885.766,217.932,3,out and back,3,4.5,338
10262194,22.0767,3057.746,136.8552,3,out and back,2,4.5,174
10266145,21.8918,6276.426,197.8152,3,out and back,2,5,221
10235759,21.6195,5310.822,44.8056,1,out and back,3,4,295
10235914,21.2201,5471.756,251.7648,1,out and back,2,4.5,199
10259638,20.8472,45544.322,937.8696,1,point to point,3,4.5,162
10281458,20.4828,10138.842,456.8952,3,loop,2,5,130
10262612,20.3426,1126.538,16.764,3,out and back,2,4.5,152
10272802,20.285,10782.578,211.836,3,out and back,3,4.5,189
10260940,19.9568,3701.482,165.8112,3,out and back,2,4.5,148
10015733,19.3275,17219.938,483.7176,3,out and back,2,4.5,133
10009807,19.1696,2414.01,91.7448,3,out and back,2,4,211
10018277,19.0942,2092.142,66.7512,3,out and back,3,4.5,196
10029724,19.0682,7081.096,121.92,1,out and back,3,4.5,156
10036947,18.2703,15288.73,418.7952,3,out and back,1,4.5,115
10035614,18.2426,45383.388,1911.7056,5,loop,2,4.5,99
10272270,18.0909,23496.364,1139.952,7,loop,3,5,115
10032805,18.0873,30899.328,949.7568,3,point to point,2,4.5,111
10014115,17.1986,2896.812,48.768,1,out and back,3,4.5,117
10258756,16.5347,4667.086,149.9616,1,out and back,2,4.5,72
10280629,16.4004,7081.096,410.8704,3,loop,3,4.5,97
10015395,16.3645,1126.538,42.9768,1,out and back,3,3.5,209
10002838,16.2146,1931.208,13.716,1,out and back,3,3.5,198
10015354,16.1923,1609.34,26.8224,1,loop,3,4,204
10257739,16.1415,1448.406,57.912,1,out and back,2,4.5,155
10017215,16.1326,5310.822,241.7064,3,loop,2,4.5,142
10279503,15.9909,321.868,7.9248,1,out and back,3,4.5,131
10039040,15.924,13840.324,496.824,7,loop,2,4.5,132
10001249,15.5947,2735.878,50.9016,1,loop,2,4.5,108
10005116,15.4121,24301.034,542.8488,3,out and back,3,4,160
10261782,15.3572,14323.126,434.9496,5,point to point,2,4.5,88
10262484,14.7831,9656.04,340.7664,3,loop,2,4.5,103
10249631,14.724,4828.02,241.7064,3,out and back,2,4.5,86
10244583,14.3124,32991.47,744.9312,1,point to point,2,4.5,52
10016590,14.278,14001.258,650.748,5,out and back,2,4.5,109
10009801,14.277,4988.954,127.7112,3,out and back,3,4,98
10246198,14.2721,1770.274,77.724,3,out and back,2,4,180
10258757,14.2205,4506.152,142.9512,1,out and back,,4.5,33
10018284,14.1402,3862.416,182.88,3,out and back,1,4.5,81
10253567,14.0916,7563.898,219.7608,3,out and back,2,4.5,42
10305424,14.0738,4506.152,137.7696,1,out and back,2,4.5,41
10243271,13.7193,160.934,5.7912,1,out and back,3,3.5,98
10030553,13.5393,159002.792,2514.9048,5,loop,2,5,42
10112065,13.4435,804.67,12.8016,1,out and back,3,4,111
10031088,12.887,10621.644,199.9488,3,loop,2,4.5,43
10111523,12.8151,4023.35,165.8112,1,out and back,3,4.5,67
10111297,12.7959,7242.03,113.9952,3,out and back,3,4,69
10004218,12.4431,9656.04,698.9064,3,out and back,2,4,13
10029720,12.4287,18507.41,427.9392,1,out and back,2,4.5,66
10277327,12.4088,8851.37,355.7016,3,out and back,2,5,82
10257969,12.2618,1126.538,46.9392,1,out and back,2,4,35
10287979,12.1508,965.604,40.8432,1,out and back,2,4.5,73
10008209,12.1491,3862.416,41.7576,3,loop,3,4.5,76
10304866,12.0368,8851.37,350.8248,3,point to point,2,4.5,67
10015026,11.8683,5471.756,44.8056,1,out and back,2,4,87
10289532,11.8567,1126.538,78.9432,3,out and back,1,4.5,34
10030551,11.8251,6759.228,471.8304,5,out and back,2,4.5,54
10016493,11.4953,6437.36,160.9344,3,out and back,2,4.5,23
10039545,11.4666,17059.004,786.9936,5,loop,2,4.5,59
10036942,11.4216,1287.472,39.9288,1,out and back,3,4,82
10305452,11.2818,4506.152,178.9176,3,point to point,3,4.5,27
10008585,11.2533,6598.294,320.9544,5,out and back,3,4.5,55
10029677,11.1935,15771.532,828.7512,3,point to point,2,4.5,22
10034116,11.1898,36049.216,1330.7568,5,point to point,2,4.5,46
10258758,10.9605,8529.502,257.8608,3,out and back,2,4.5,14
10018932,10.9399,17059.004,456.8952,1,out and back,1,4.5,48
10041089,10.8775,11104.446,407.8224,5,out and back,1,4.5,37
10272705,10.8312,12713.786,215.7984,1,point to point,2,4.5,40
10008223,10.7516,9012.304,221.8944,3,loop,2,4,63
10268181,10.6931,29450.922,340.7664,3,point to point,2,4.5,63
10036138,10.6756,13840.324,564.7944,5,loop,2,4,48
10303786,10.6675,321.868,1.8288,1,out and back,1,4.5,45
10018516,10.6276,103963.364,1155.8016,3,point to point,2,4.5,36
10268988,10.5991,321.868,0.9144,1,out and back,2,4,61
10003503,10.4904,12070.05,317.9064,3,out and back,1,4.5,41
10280405,10.4475,3862.416,175.8696,1,out and back,2,4,105
10253568,10.3803,965.604,12.8016,1,out and back,2,4.5,34
10032799,10.2444,8529.502,202.9968,3,loop,3,4,78
10035613,10.1887,23013.562,545.8968,3,out and back,2,4,60
10243229,10.1262,5793.624,324.9168,3,out and back,1,4.5,21
10006672,10.1099,5632.69,236.8296,3,out and back,2,4.5,54
10329449,9.7431,25427.572,568.7568,5,point to point,2,5,49
10300060,9.7145,10460.71,572.7192,5,out and back,2,4.5,24
10018978,9.6087,3379.614,124.968,3,out and back,1,4.5,41
10026592,9.5088,18507.41,409.956,3,loop,2,4.5,28
10288160,9.5029,482.802,1.8288,1,out and back,2,4,60
10123238,9.4445,11426.314,849.7824,5,out and back,3,5,1025
10260738,9.2408,4023.35,812.9016,5,out and back,2,4.5,9
10265216,9.1917,17059.004,402.9456,5,out and back,1,4.5,29
10002105,9.1786,12874.72,293.8272,3,out and back,2,5,7
10270720,9.1337,79823.264,3118.7136,5,point to point,2,4.5,27
10272593,9.1097,4184.284,315.7728,3,out and back,2,4.5,46
10033075,8.9901,16576.202,412.6992,3,loop,1,4.5,32
10035421,8.9843,13196.588,238.9632,3,loop,2,4.5,33
10304533,8.9737,482.802,13.716,1,out and back,3,4.5,38
10001769,8.9087,15932.466,412.6992,5,point to point,2,4.5,44
10014347,8.8856,965.604,11.8872,3,loop,1,4,54
10305478,8.7535,482.802,23.7744,1,out and back,2,4,26
10305480,8.7201,2092.142,36.8808,1,loop,2,4,35
10413986,8.7137,18024.608,702.8688,5,out and back,2,5,27
10013317,8.6894,18185.542,394.716,3,out and back,1,4,36
10013155,8.6557,6598.294,243.84,3,loop,1,4,34
10028284,8.6289,15449.664,453.8472,5,out and back,2,4.5,23
10292667,8.5646,2414.01,57.912,1,out and back,2,4.5,40
10026857,8.4665,12552.852,728.7768,3,out and back,3,4.5,26
10259036,8.413,6759.228,87.7824,1,out and back,1,4.5,62
10275138,8.3903,4828.02,98.7552,3,loop,2,4.5,29
10261604,8.3772,4988.954,396.8496,5,loop,2,4.5,18
10270484,8.2731,160.934,2.7432,1,out and back,1,4,32
10031321,8.2248,76926.452,2044.9032,1,point to point,2,4.5,23
10328836,8.0248,1287.472,67.9704,1,loop,1,4.5,14
10261174,8.0225,10299.776,928.7256,5,out and back,2,4.5,9
10263990,7.9553,6437.36,294.7416,3,out and back,1,4.5,34
10303792,7.9514,16254.334,491.9472,5,loop,1,4.5,33
10013685,7.9061,13679.39,797.9664,3,out and back,2,4.5,24
10012409,7.8973,29933.724,708.9648,3,out and back,2,4.5,29
10007970,7.891,25749.44,279.8064,3,out and back,1,4.5,7
10264657,7.8588,11104.446,169.7736,3,out and back,2,4.5,30
10258769,7.7842,16254.334,511.7592,3,loop,,5,6
10017300,7.524,12230.984,302.9712,3,out and back,2,4.5,21
10397959,7.5137,1770.274,54.864,3,out and back,1,4,26
10039726,7.3766,24944.77,546.8112,3,out and back,2,4,30
10268485,7.2041,10299.776,221.8944,1,out and back,2,4.5,11
10265473,7.1861,3701.482,42.9768,1,out and back,1,3.5,12
10262613,7.1502,18346.476,959.8152,5,out and back,2,4.5,7
10354878,7.036,2896.812,54.864,1,out and back,2,4.5,17
10035412,6.9969,17059.004,501.7008,3,out and back,2,4.5,8
10007400,6.9871,965.604,11.8872,1,loop,3,3.5,46
10264088,6.9856,321.868,15.8496,1,loop,2,4.5,14
10260987,6.9563,4023.35,350.8248,3,out and back,2,4.5,15
10265863,6.9324,10299.776,367.8936,3,out and back,1,4.5,12
10030559,6.9018,8207.634,124.968,3,out and back,1,4,14
10299978,6.8605,13196.588,163.9824,3,loop,2,4,14
10007498,6.816,6920.162,310.896,3,out and back,2,4.5,19
10006317,6.7404,36692.952,792.7848,3,loop,2,5,10
10261423,6.7232,7563.898,412.6992,5,loop,2,4.5,13
10305479,6.7184,482.802,17.9832,1,out and back,1,4,25
10034105,6.7073,9173.238,181.9656,1,out and back,,4,6
10304056,6.6768,160.934,0,1,out and back,2,4,15
10026593,6.6561,23657.298,391.9728,3,loop,2,4.5,12
10004643,6.4506,482.802,0.9144,1,loop,3,3.5,35
10316934,6.4101,4828.02,231.9528,3,out and back,2,4.5,28
10036128,6.3929,7081.096,139.9032,3,out and back,1,4,18
10011545,6.3735,18829.278,891.8448,3,out and back,2,3.5,7
10253309,6.2322,482.802,15.8496,1,out and back,1,3,30
10029726,6.1544,51659.814,792.7848,1,point to point,1,4,6
10331219,6.0378,22047.958,773.8872,3,loop,2,5,10
10112108,5.9828,9977.908,121.92,1,out and back,1,4.5,7
10040222,5.963,15288.73,297.7896,3,out and back,1,4.5,11
10235777,5.941,1770.274,258.7752,3,out and back,,3.5,11
10031965,5.9233,43291.246,1609.9536,1,point to point,1,4.5,14
10033856,5.9097,18829.278,425.8056,3,loop,2,4.5,24
10287876,5.8905,20921.42,945.7944,7,point to point,1,4,13
10024698,5.8703,102675.892,1159.764,1,point to point,2,4.5,18
10029430,5.7608,22691.694,212.7504,1,out and back,,4.5,8
10333504,5.6874,0,0,1,out and back,2,4.5,10
10029438,5.6727,20277.684,527.9136,3,out and back,1,4.5,5
10324290,5.5912,16254.334,333.756,3,point to point,1,5,10
10011085,5.5573,16737.136,449.8848,5,out and back,2,4,9
10003346,5.4975,31382.13,418.7952,5,out and back,2,4.5,9
10265869,5.4965,23818.232,404.7744,5,loop,2,4.5,5
10029441,5.4766,35888.282,787.908,5,loop,2,4.5,14
10261698,5.4141,4506.152,218.8464,3,loop,2,4,7
10244538,5.3862,24140.1,300.8376,3,out and back,1,4,20
10033014,5.3643,23335.43,263.9568,5,out and back,1,4,22
10003816,5.3212,5954.558,324.9168,5,loop,1,4,18
10287532,5.2697,4506.152,395.9352,5,out and back,1,5,6
10262126,5.1855,10621.644,643.7376,5,loop,2,4.5,7
10331951,5.1769,85295.02,1530.7056,1,out and back,2,4.5,7
10004368,5.1203,482.802,8.8392,1,out and back,2,3.5,13
10303698,5.1088,3862.416,247.8024,5,out and back,1,5,7
10261256,5.0928,8368.568,589.788,5,out and back,2,4.5,6
10029426,5.0739,8368.568,72.8472,1,out and back,1,4.5,8
10235772,5.0571,1770.274,61.8744,3,out and back,2,3.5,8
10303716,5.0541,17380.872,2348.7888,7,out and back,2,5,6
10404688,5.027,1609.34,22.86,1,out and back,1,4,11
10029721,5.0136,4988.954,59.7408,3,out and back,2,4,6
10263623,5.006,2735.878,19.812,3,out and back,2,4,12
10262165,5.0026,13035.654,1077.7728,5,out and back,2,4.5,7
10264660,4.997,19473.014,917.7528,5,out and back,2,4.5,9
10325914,4.9938,3218.68,119.7864,3,out and back,1,4,5
10296979,4.889,2253.076,180.7464,5,loop,2,4.5,5
10028295,4.8791,65500.138,712.9272,1,point to point,2,4,10
10266351,4.8618,14805.928,514.8072,3,out and back,2,4.5,10
10286315,4.8402,20921.42,279.8064,3,out and back,2,4.5,8
10272838,4.8243,34600.81,1020.7752,3,loop,2,5,4
10036938,4.7908,17219.938,541.9344,3,point to point,1,4.5,3
10033846,4.7689,14966.862,506.8824,5,loop,2,5,2
10293338,4.7314,29289.988,533.7048,5,out and back,2,4.5,9
10265866,4.5358,3540.548,123.7488,1,out and back,2,4.5,8
10351847,4.4465,160.934,0.9144,1,loop,2,4,8
10303785,4.4216,18024.608,612.9528,5,out and back,1,4.5,8
10272782,4.4214,39106.962,926.8968,3,loop,2,4,5
10004079,4.4141,2735.878,128.9304,1,out and back,1,4,5
10262000,4.4125,5632.69,408.7368,5,loop,2,5,4
10242389,4.4098,18185.542,325.8312,5,loop,3,4.5,9
10235762,4.3964,804.67,115.824,3,out and back,2,3.5,3
10265867,4.3554,39106.962,1010.7168,3,out and back,2,5,4
10303812,4.3317,11426.314,93.8784,3,out and back,1,4.5,5
10266388,4.3151,14162.192,265.7856,3,point to point,2,4,5
10030561,4.308,17380.872,136.8552,3,out and back,2,3.5,7
10262020,4.2857,4506.152,359.9688,5,out and back,2,4.5,4
10033858,4.2298,28163.45,167.9448,1,out and back,,3.5,12
10316433,4.1921,15771.532,395.9352,3,loop,2,4.5,3
10018271,4.0094,11748.182,176.784,1,out and back,1,4,2
10261218,3.9444,3862.416,308.7624,5,loop,2,4,4
10325912,3.9418,1770.274,82.9056,3,out and back,1,3,1
10303790,3.7736,6598.294,318.8208,3,out and back,1,4.5,3
10266530,3.7646,34118.008,1140.8664,7,out and back,1,5,2
10042034,3.7369,131322.144,2778.8616,5,loop,1,4.5,4
10265860,3.5608,11426.314,161.8488,3,out and back,1,4.5,3
10262191,3.5527,15610.598,973.836,5,out and back,2,5,2
10261708,3.5516,1770.274,243.84,5,out and back,2,4,5
10265890,3.5479,18346.476,220.98,3,out and back,1,5,1
10261709,3.5426,24944.77,309.9816,5,point to point,3,5,169
10234270,3.534,3701.482,250.8504,3,out and back,1,4,4
10262034,3.4874,8368.568,566.928,5,out and back,2,3.5,2
10354998,3.4318,18668.344,398.9832,3,out and back,1,4,7
10462754,3.3341,18829.278,509.9304,5,point to point,,4.5,9
10270527,3.3054,41681.906,415.7472,3,out and back,2,3.5,2
10265865,3.205,3540.548,128.9304,3,out and back,1,3.5,4
10277426,3.1825,2092.142,144.78,3,out and back,2,4.5,62
10270526,3.1672,43130.312,704.6976,5,out and back,2,5,1
10340985,3.133,27036.912,1125.9312,5,out and back,2,4.5,3
10035611,3.1119,2735.878,116.7384,3,out and back,2,4,2
10456998,2.9885,20116.75,742.7976,3,loop,2,5,5
10368952,2.9828,1287.472,37.7952,3,out and back,1,4,4
10006020,2.9533,5471.756,196.9008,3,out and back,2,5,1
10458626,2.9086,37014.82,558.6984,3,point to point,1,4.5,10
10265864,2.8251,4184.284,67.9704,1,out and back,2,4,2
10359533,2.7756,2253.076,189.8904,1,out and back,1,5,4
10261044,2.7591,10299.776,415.7472,5,point to point,2,5,2
10311750,2.5101,39750.698,1100.9376,3,loop,2,5,2
10308977,2.359,22047.958,3258.9216,5,point to point,2,5,1
10303791,2.2986,13357.522,439.8264,3,out and back,1,5,2
10029449,2.2732,10460.71,140.8176,3,out and back,1,2.5,5
10235782,2.2718,20599.552,915.924,3,out and back,2,4.5,2
10298446,2.2531,3540.548,255.7272,3,out and back,2,2.5,3
10266540,2.0533,21887.024,284.988,3,out and back,1,4,1
10299979,2.0463,3862.416,214.884,3,loop,2,0,0
10287263,1.7699,3540.548,163.9824,3,out and back,2,4,39
10485189,1.7143,8368.568,212.7504,3,out and back,,4,1
10278538,1.675,6920.162,313.944,3,out and back,2,4,26
10463461,1.6097,32991.47,519.9888,3,loop,2,0,0
10268140,1.5671,17863.674,428.8536,3,out and back,1,1,1
10459290,1.5427,48602.068,776.9352,3,loop,1,4,1
10458623,1.3861,78052.99,1188.72,3,point to point,1,5,1
10442506,1.3765,24140.1,781.812,3,loop,2,5,2
10271620,1.3754,24301.034,230.7336,3,out and back,1,0,0
10372270,1.224,196822.282,2842.8696,5,out and back,1,0,0
10311747,1.2111,46992.728,1232.916,3,loop,2,0,0
10467434,1.1956,159324.66,1913.8392,3,loop,,0,0
10017437,1.0664,4828.02,304.8,3,out and back,1,1.5,4
10454693,1.0126,76926.452,409.956,3,out and back,1,3,1
10462732,1.0054,18829.278,141.732,3,point to point,1,4,1
10457303,0.9388,16898.07,282.8544,1,loop,1,3,1
10459162,0.8893,167371.36,1451.7624,3,out and back,1,0,0
10484425,0.3724,9173.238,323.6976,3,out and back,,0,0
10234159,59.6754,13840.324,736.7016,5,loop,4,5,2278
10112236,35.1737,14484.06,722.9856,5,loop,3,4.5,624
10000324,30.6744,2253.076,171.9072,3,out and back,3,4.5,633
10030936,30.1413,1609.34,73.7616,3,loop,3,4.5,524
10033688,29.5117,4184.284,228.9048,3,loop,3,4.5,419
10001901,27.5014,5632.69,256.9464,3,loop,2,4.5,438
10005742,27.492,15288.73,733.9584,5,out and back,2,4.5,364
10002446,26.872,2414.01,97.8408,1,loop,3,4.5,467
10014854,26.4525,7402.964,387.7056,3,out and back,3,4.5,446
10011538,25.8891,5471.756,263.9568,3,loop,2,4.5,297
10111563,23.7929,2414.01,204.8256,3,out and back,1,4.5,250
10030937,23.5151,5471.756,368.808,3,out and back,2,4.5,323
10014537,22.8094,15127.796,629.7168,5,loop,2,4.5,252
10012998,22.6209,8529.502,455.9808,3,out and back,2,4.5,312
10033675,21.3869,1770.274,54.864,1,loop,2,4.5,229
10239273,20.2275,3540.548,148.7424,3,out and back,2,4.5,263
10069268,18.2862,13357.522,555.9552,3,loop,2,4.5,179
10111380,18.173,9656.04,450.7992,5,loop,2,4.5,118
10013538,17.412,14001.258,612.9528,5,loop,2,4.5,181
10002122,16.4167,7242.03,386.7912,3,out and back,2,4.5,124
10006527,16.3087,4023.35,213.9696,1,out and back,2,4,186
10002386,16.1787,5471.756,359.9688,3,out and back,,4.5,138
10006479,15.6989,4506.152,248.7168,3,loop,,4,191
10258911,15.1314,3862.416,229.8192,3,out and back,2,4.5,133
10111865,14.1339,15771.532,737.9208,3,out and back,1,4.5,46
10273650,14.1012,8529.502,311.8104,3,out and back,2,4.5,127
10038874,13.8734,5471.756,159.7152,1,loop,2,4,160
10026460,13.4344,27519.714,962.8632,5,loop,2,4.5,26
10271482,13.198,39106.962,2181.7584,7,loop,2,5,31
